CompanyCode,DocumentNumber,Transaction_ID,PostingDate,DocumentType,GLAccount,VendorID,CostCenter,Department,Amount,Currency,Description,Status,ConversionRate_USD,Amount_USD,Outlier_Detected
US02,5100007314,JV107314,08-12-2023,KR,420500,VND_GEN_2,CC_IT_408,Finance,46183.79,USD,Invoice 2177 - ClinicPlus services,Posted,1,46183.79,TRUE
US02,5100018944,TR118944A,25-07-2022,SA,150200,VND_GEN_4,CC_SAL_859,IT,46128.32,USD,CapEx - Vehicle ref 92980,Posted,1,46128.32,TRUE
IN03,5100058896,PM158896X,30-06-2022,SA,150100,VND_PROC_C,CC_SAL_893,Procurement,3688446.66,INR,CapEx - Servers ref 41941,Pending,0.0125,46105.58325,TRUE
IN03,5100028093,TXN128093,11-06-2021,SA,620300,VND_GEN_5,CC_SAL_773,HR,3678628.46,INR,Atlas Hardware inv#80939 - office supplies,Posted,0.0125,45982.85575,TRUE
PH01,5100026451,PJ126451X,05-03-2019,SA,150300,VND_PROC_B,CC_SAL_223,Procurement,41712.92,EUR,CapEx - Servers ref 82533,Posted,1.1,45884.212,TRUE
PH01,5100061160,TR161160,28-05-2021,SA,150200,VND_GEN_4,CC_PRC_978,IT,41700.91,EUR,CapEx - Lab gear ref 89728,Posted,1.1,45871.00100000001,TRUE
SG04,5100019278,PM119278A,28-03-2022,SA,150200,VND_PROC_B,CC_FIN_720,Procurement,61967.59,SGD,CapEx - Lab gear ref 17212,Posted,0.74,45856.016599999995,TRUE
IN03,5100036846,JV136846A,12-04-2021,RV,150300,VND_GEN_3,CC_FIN_671,IT,3662537,INR,NO_DESCRIPTION,Posted,0.0125,45781.7125,TRUE
PH01,5100008808,TR108808A,24-04-2020,KA,150100,VND_PROC_B,CC_SAL_757,Procurement,36543.71,GBP,CapEx - Vehicle ref 72575,Pending,1.25,45679.6375,TRUE
PH01,5100020218,PM120218A,09-08-2019,SA,150100,VND_PROC_C,CC_SAL_182,Procurement,41518.71,EUR,CapEx - Servers ref 41688,Pending,1.1,45670.581000000006,TRUE
PH01,5100015698,JV115698A,26-08-2021,SA,610200,VND_GEN_1,CC_IT_626,IT,41499.53,EUR,Sigma Labs inv#99245 - training,Posted,1.1,45649.483,TRUE
SG04,5100026218,PM126218,12-04-2019,SA,150100,VND_PROC_B,CC_OPS_763,Procurement,61627.94,SGD,CapEx - Vehicle ref 74224,Posted,0.74,45604.6756,TRUE
SG04,5100066861,PM166861B,23-06-2023,AB,150300,VND_PROC_B,CC_OPS_799,Procurement,61626.27,SGD,CapEx - Lab gear ref 74867,Pending,0.74,45603.4398,TRUE
PH01,5100063806,PM163806,09-11-2022,KR,150100,VND_PROC_C,CC_PRC_588,Procurement,41360.22,EUR,CapEx - Lab gear ref 59763,Reversed,1.1,45496.242000000006,TRUE
PH01,5100038801,JV138801,23-01-2023,SA,630400,VND_GEN_3,CC_SAL_968,Operations,36335.66,GBP,MedTech Supplies inv#98351 - software license,Posted,1.25,45419.575000000004,TRUE
US02,5100009318,PM109318A,03-08-2020,SA,610200,VND_GEN_1,CC_SAL_477,IT,45203.59,USD,GreenLeaf Pharma inv#43501 - consulting,Posted,1,45203.59,TRUE
PH01,5100014339,JV114339B,28-03-2022,KA,150300,VND_PROC_C,CC_OPS_224,Procurement,41079.23,EUR,CapEx - MRI equipment ref 34981,Posted,1.1,45187.153000000006,TRUE
US02,5100013601,JV113601A,14-08-2023,KR,150100,VND_GEN_3,CC_OPS_898,IT,45158.64,USD,CapEx - Servers ref 20729,Posted,1,45158.64,TRUE
US02,5100005776,PJ105776A,09-07-2021,KR,630400,VND_GEN_2,CC_PRC_282,HR,44810.3,USD,Vertex Systems inv#28273 - consulting,Posted,1,44810.3,TRUE
US02,5100034011,PM134011,14-07-2022,KR,150100,VND_GEN_5,CC_PRC_580,IT,44787.8,USD,CapEx - Servers ref 90936,Posted,1,44787.8,TRUE
PH01,5100066706,PM166706,08-01-2019,KR,150100,VND_PROC_B,CC_PRC_814,Procurement,40677.2,EUR,CapEx - Servers ref 47822,Posted,1.1,44744.92,TRUE
US02,5100065208,PJ165208X,11-01-2022,SA,150200,VND_PROC_A,CC_FIN_623,Procurement,44685.98,USD,CapEx - Servers ref 86889,Pending,1,44685.98,TRUE
US02,5100041970,PJ141970,31-03-2020,KA,620300,VND_GEN_5,CC_FIN_469,IT,44646.69,USD,BlueWave Consulting inv#91016 - software license,Posted,1,44646.69,TRUE
US02,5100069092,TR169092B,07-06-2022,AB,150200,VND_PROC_B,CC_IT_306,Procurement,44476.96,USD,CapEx - Vehicle ref 39724,Posted,1,44476.96,TRUE
PH01,5100067056,TXN167056A,25-11-2021,KA,150300,VND_PROC_A,CC_OPS_459,Procurement,40381.32,EUR,CapEx - Lab gear ref 52711,Posted,1.1,44419.452000000005,TRUE
US02,5100021788,PJ121788B,22-07-2022,SA,150200,VND_GEN_5,CC_FIN_878,IT,44408.12,USD,CapEx - MRI equipment ref 38050,Posted,1,44408.12,TRUE
PH01,5100062032,TR162032A,28-07-2022,KA,150300,VND_PROC_C,CC_PRC_300,Procurement,35419.36,GBP,CapEx - Vehicle ref 66103,Posted,1.25,44274.2,TRUE
SG04,5100038506,JV138506X,06-06-2023,KR,150100,VND_GEN_3,CC_SAL_414,IT,59626.63,SGD,CapEx - Lab gear ref 94208,Posted,0.74,44123.7062,TRUE
IN03,5100001851,TR101851,07-06-2023,KR,150100,VND_PROC_B,CC_OPS_253,Procurement,3529702.18,INR,CapEx - Vehicle ref 37568,Posted,0.0125,44121.27725000001,TRUE
IN03,5100031307,PJ131307X,14-07-2023,KR,600100,VND_GEN_3,CC_FIN_820,IT,3528442.4,INR,MedTech Supplies inv#84468 - maintenance,Posted,0.0125,44105.53,TRUE
PH01,5100002910,TR102910X,03-08-2021,SA,150200,VND_PROC_A,CC_IT_485,Procurement,35227.61,GBP,CapEx - Lab gear ref 40292,Pending,1.25,44034.5125,TRUE
IN03,5100004492,PJ104492B,07-10-2020,RV,150100,VND_PROC_B,CC_SAL_567,Procurement,3521044.18,INR,CapEx - Servers ref 6633,Posted,0.0125,44013.05225000001,TRUE
IN03,5100000532,TXN100532B,29-06-2020,SA,150100,INTERNAL,CC_OPS_301,Procurement,3519716.13,INR,CapEx - Vehicle ref 54594,Posted,0.0125,43996.45163,TRUE
PH01,5100056758,PJ156758A,03-08-2020,SA,150100,VND_PROC_B,CC_IT_466,Procurement,35012.8,GBP,CapEx - MRI equipment ref 92840,Posted,1.25,43766,TRUE
PH01,5100068541,JV168541X,07-02-2023,KA,150300,VND_GEN_1,CC_SAL_197,IT,39782.25,EUR,CapEx - MRI equipment ref 25797,Posted,1.1,43760.475000000006,TRUE
IN03,5100062293,PM162293,31-08-2023,AB,150300,VND_PROC_A,CC_SAL_878,Procurement,3494730.91,INR,CapEx - Vehicle ref 5759,Posted,0.0125,43684.13638,TRUE
PH01,5100032633,PM132633B,12-02-2019,AB,150100,VND_PROC_C,CC_PRC_596,Procurement,39692.08,EUR,CapEx - MRI equipment ref 92227,Pending,1.1,43661.28800000001,TRUE
US02,5100016183,TXN116183X,24-12-2020,AB,150100,VND_PROC_B,CC_FIN_754,Procurement,43612.28,USD,CapEx - Vehicle ref 40310,Pending,1,43612.28,TRUE
PH01,5100026976,TXN126976A,05-10-2022,SA,150200,VND_PROC_B,CC_SAL_284,Procurement,39635.86,EUR,CapEx - Vehicle ref 79148,Posted,1.1,43599.446,TRUE
SG04,5100002282,PM102282,17-11-2023,AB,150100,VND_PROC_C,CC_IT_213,Procurement,58908.47,SGD,CapEx - Servers ref 97966,Posted,0.74,43592.2678,TRUE
PH01,5100010197,JV110197,18-01-2021,KA,150300,VND_PROC_C,CC_PRC_100,Procurement,39596.08,EUR,CapEx - MRI equipment ref 22562,Posted,1.1,43555.688,TRUE
US02,5100015233,TR115233X,23-09-2021,AB,150200,VND_PROC_B,CC_SAL_483,Procurement,43546.09,USD,CapEx - MRI equipment ref 18869,Posted,1,43546.09,TRUE
IN03,5100012481,JV112481X,31-07-2022,AB,150300,VND_GEN_1,CC_OPS_395,IT,3482782.75,INR,CapEx - MRI equipment ref 28813,Posted,0.0125,43534.78438,TRUE
IN03,5100011648,TXN111648B,17-11-2021,KR,630400,VND_GEN_5,CC_IT_299,Operations,3481241.39,INR,Atlas Hardware inv#85348 - office supplies,Posted,0.0125,43515.51738,TRUE
PH01,5100061444,PM161444A,25-12-2020,SA,150200,VND_PROC_A,CC_FIN_964,Procurement,39531.93,EUR,CapEx - Lab gear ref 98701,Reversed,1.1,43485.12300000001,TRUE
PH01,5100064520,PJ164520X,17-12-2019,SA,620300,VND_GEN_2,CC_SAL_346,HR,39483,EUR,Apex Solutions inv#74399 - training,Posted,1.1,43431.3,TRUE
US02,5100011039,PM111039A,31-08-2022,AB,610200,VND_GEN_1,CC_PRC_587,Finance,43389.64,USD,Atlas Hardware inv#28588 - maintenance,Posted,1,43389.64,TRUE
IN03,5100037037,PM137037,03-12-2019,SA,150300,VND_PROC_C,CC_SAL_401,Procurement,3462877.46,INR,CapEx - Vehicle ref 65359,Pending,0.0125,43285.968250000005,TRUE
IN03,5100037416,TR137416,16-02-2021,SA,150300,VND_PROC_C,CC_OPS_417,Procurement,3455582.55,INR,NO_DESCRIPTION,Posted,0.0125,43194.78188,TRUE
PH01,5100024368,JV124368B,28-02-2022,AB,150200,VND_GEN_2,CC_FIN_515,IT,39122.54,EUR,CapEx - MRI equipment ref 49917,Posted,1.1,43034.794,TRUE
PH01,5100011408,TXN111408X,25-10-2019,AB,150300,VND_PROC_A,CC_PRC_702,Procurement,34399.21,GBP,CapEx - Vehicle ref 98228,Posted,1.25,42999.0125,TRUE
IN03,5100013791,TXN113791X,18-10-2019,AB,150100,VND_GEN_3,CC_SAL_136,IT,3431709.83,INR,CapEx - Servers ref 94679,Posted,0.0125,42896.37288,TRUE
PH01,5100018894,TXN118894X,03-04-2023,AB,150200,VND_PROC_B,CC_OPS_172,Procurement,34299.12,GBP,CapEx - Lab gear ref 35343,Posted,1.25,42873.9,TRUE
PH01,5100060871,TR160871,02-12-2020,AB,150100,VND_GEN_3,CC_FIN_496,IT,38928.47,EUR,CapEx - Servers ref 38086,Posted,1.1,42821.317,TRUE
US02,5100032026,PM132026,05-12-2019,RV,630400,VND_GEN_4,CC_SAL_818,IT,42775.45,USD,GreenLeaf Pharma inv#44055 - maintenance,Posted,1,42775.45,TRUE
PH01,5100007066,PM107066A,31-07-2020,KR,410000,INTERNAL,CC_SAL_622,Sales,38830.45,EUR,Invoice 6394 - Metro Health services,Posted,1.1,42713.495,TRUE
PH01,5100050749,PJ150749X,28-12-2019,SA,150300,VND_PROC_B,CC_FIN_394,Procurement,38824.6,EUR,CapEx - Lab gear ref 57698,Posted,1.1,42707.060000000005,TRUE
SG04,5100002909,TR102909,12-08-2019,KA,630400,VND_GEN_4,CC_FIN_236,IT,57672.38,SGD,MedTech Supplies inv#30715 - training,Posted,0.74,42677.5612,TRUE
PH01,5100000207,TXN100207B,29-03-2021,KA,150100,VND_PROC_B,CC_IT_255,Procurement,34032.92,GBP,CapEx - Vehicle ref 24918,Posted,1.25,42541.149999999994,TRUE
US02,5100018618,PM118618X,22-07-2019,KA,150200,VND_GEN_3,CC_FIN_529,IT,42507.74,USD,CapEx - Lab gear ref 29515,Reversed,1,42507.74,TRUE
IN03,5100017705,TR117705B,28-12-2019,SA,150300,VND_PROC_A,CC_PRC_441,Procurement,3392135.47,INR,CapEx - Lab gear ref 78688,Posted,0.0125,42401.69338,TRUE
PH01,5100019108,TR119108A,12-07-2019,SA,150200,VND_PROC_B,CC_OPS_743,Procurement,38520.93,EUR,CapEx - Lab gear ref 90161,Posted,1.1,42373.023,TRUE
SG04,5100053308,TXN153308X,10-03-2020,AB,150100,VND_GEN_1,CC_IT_836,IT,57029.93,SGD,CapEx - MRI equipment ref 57027,Posted,0.74,42202.1482,TRUE
US02,5100002476,PJ102476X,28-12-2021,SA,620300,VND_GEN_5,CC_OPS_185,IT,42177.98,USD,Nova IT Services inv#20522 - consulting,Posted,1,42177.98,TRUE
IN03,5100029879,JV129879X,31-03-2021,SA,150300,VND_PROC_C,CC_SAL_531,Procurement,3369196.91,INR,CapEx - Vehicle ref 31630,Posted,0.0125,42114.961375000006,TRUE
SG04,5100010567,TR110567B,10-01-2020,KA,150100,VND_PROC_C,CC_FIN_957,Procurement,56855.56,SGD,CapEx - Lab gear ref 99038,Posted,0.74,42073.1144,TRUE
PH01,5100047290,JV147290B,05-07-2019,AB,150100,VND_GEN_3,CC_SAL_443,IT,38230.49,EUR,CapEx - MRI equipment ref 55661,Posted,1.1,42053.539000000004,TRUE
PH01,5100037367,TXN137367B,28-02-2022,AB,150100,VND_PROC_B,CC_PRC_404,Procurement,38096.13,EUR,CapEx - MRI equipment ref 93097,Posted,1.1,41905.743,TRUE
US02,5100035139,TXN135139,19-12-2022,KA,620300,VND_GEN_2,CC_SAL_847,HR,41882.44,USD,Nova IT Services inv#99675 - consulting,Posted,1,41882.44,TRUE
US02,5100006181,PJ106181B,29-07-2023,KR,620300,VND_GEN_1,CC_FIN_366,Finance,41870.7,USD,GreenLeaf Pharma inv#35093 - maintenance,Posted,1,41870.7,TRUE
SG04,5100003793,JV103793,01-03-2021,KA,630400,VND_GEN_2,CC_SAL_505,HR,56561.07,SGD,Prime Care inv#54970 - consulting,Posted,0.74,41855.1918,TRUE
PH01,5100059944,TXN159944X,31-12-2019,AB,150300,INTERNAL,CC_SAL_547,IT,38048.47,EUR,CapEx - Vehicle ref 25433,Posted,1.1,41853.317,TRUE
IN03,5100063246,PJ163246A,23-10-2019,AB,150300,VND_PROC_A,CC_IT_536,Procurement,3343851.46,INR,CapEx - Vehicle ref 71450,Reversed,0.0125,41798.14325,TRUE
SG04,5100001653,JV101653X,29-07-2019,SA,150200,INTERNAL,CC_PRC_348,Procurement,56294.44,SGD,CapEx - Lab gear ref 41071,Posted,0.74,41657.8856,TRUE
IN03,5100065248,JV165248X,16-01-2023,KA,150100,VND_PROC_B,CC_OPS_960,Procurement,3331159,INR,CapEx - Vehicle ref 91455,Posted,0.0125,41639.4875,TRUE
PH01,5100001880,PM101880,22-07-2022,SA,150300,VND_GEN_4,CC_FIN_997,Operations,33199.19,GBP,CapEx - Lab gear ref 41515,Reversed,1.25,41498.9875,TRUE
SG04,5100010337,PJ110337X,06-02-2020,KA,150300,VND_PROC_B,CC_OPS_877,Procurement,56000.14,SGD,CapEx - Vehicle ref 89435,Posted,0.74,41440.1036,TRUE
PH01,5100028852,PJ128852,02-06-2023,AB,150300,VND_PROC_C,CC_OPS_990,Procurement,37650.85,EUR,CapEx - Servers ref 68332,Pending,1.1,41415.935000000005,TRUE
US02,5100069299,TR169299X,28-12-2023,SA,150100,VND_PROC_A,CC_SAL_880,Procurement,41296.23,USD,CapEx - Servers ref 7230,Posted,1,41296.23,TRUE
PH01,5100053811,JV153811B,28-03-2022,SA,150100,VND_PROC_A,CC_PRC_471,Procurement,37508.9,EUR,CapEx - Lab gear ref 6770,Pending,1.1,41259.79000000001,TRUE
PH01,5100035861,TXN135861X,14-09-2020,AB,150300,VND_PROC_A,CC_OPS_508,Procurement,37406.82,EUR,CapEx - MRI equipment ref 24942,Posted,1.1,41147.502,TRUE
IN03,5100014304,TR114304B,15-04-2022,RV,150200,VND_PROC_B,CC_PRC_556,Procurement,3289928.96,INR,CapEx - Vehicle ref 48183,Posted,0.0125,41124.112,TRUE
IN03,5100059906,TXN159906,27-02-2019,AB,150100,VND_PROC_B,CC_IT_242,Procurement,3289628.55,INR,CapEx - Lab gear ref 5955,Posted,0.0125,41120.35688,TRUE
PH01,5100059004,JV159004,28-03-2019,AB,150300,VND_PROC_A,CC_SAL_264,Procurement,37381.46,EUR,CapEx - Vehicle ref 21985,Pending,1.1,41119.606,TRUE
PH01,5100069231,PM169231,23-04-2021,AB,150200,VND_GEN_4,CC_IT_651,IT,37276.4,EUR,CapEx - MRI equipment ref 51848,Posted,1.1,41004.04000000001,TRUE
US02,5100039405,TXN139405,06-06-2022,KA,630400,VND_GEN_2,CC_OPS_509,IT,40879.3,USD,Apex Solutions inv#41302 - consulting,Posted,1,40879.3,TRUE
PH01,5100000230,TXN100230X,27-12-2020,KR,150300,VND_PROC_C,CC_PRC_508,Procurement,37136.67,EUR,CapEx - Lab gear ref 47674,Posted,1.1,40850.337,TRUE
IN03,5100057240,TXN157240B,30-09-2022,KR,150100,VND_GEN_2,CC_FIN_815,Operations,3263604.21,INR,CapEx - Lab gear ref 91175,Posted,0.0125,40795.052625000004,TRUE
US02,5100036383,JV136383B,28-06-2019,SA,610200,VND_GEN_4,CC_IT_567,IT,40736.49,USD,Apex Solutions inv#27037 - software license,Posted,1,40736.49,TRUE
US02,5100038845,PJ138845X,15-09-2022,AB,600100,VND_GEN_4,CC_OPS_626,IT,40671.53,USD,Vertex Systems inv#33790 - office supplies,Posted,1,40671.53,TRUE
PH01,5100051905,TXN151905,27-11-2020,SA,150200,VND_PROC_C,CC_OPS_495,Procurement,36962.76,EUR,CapEx - MRI equipment ref 61566,Posted,1.1,40659.03600000001,TRUE
PH01,5100062349,PJ162349B,21-10-2022,KA,610200,VND_GEN_4,CC_OPS_212,Finance,32527,GBP,Atlas Hardware inv#44588 - consulting,Posted,1.25,40658.75,TRUE
PH01,5100052042,PJ152042A,26-03-2020,KA,150100,INTERNAL,CC_SAL_270,Procurement,36950.01,EUR,CapEx - Lab gear ref 50728,Posted,1.1,40645.011000000006,TRUE
SG04,5100068382,JV168382B,18-07-2022,SA,150100,VND_PROC_B,CC_FIN_840,Procurement,54722.18,SGD,CapEx - MRI equipment ref 17853,Posted,0.74,40494.4132,TRUE
US02,5100060381,JV160381X,12-02-2021,AB,150100,VND_PROC_C,CC_SAL_470,Procurement,40485.48,USD,CapEx - MRI equipment ref 50648,Posted,1,40485.48,TRUE
US02,5100012696,PM112696,19-04-2019,AB,150200,VND_PROC_A,CC_SAL_944,Procurement,40463.26,USD,CapEx - Lab gear ref 95826,Posted,1,40463.26,TRUE
PH01,5100065724,JV165724,07-06-2021,AB,150300,VND_GEN_2,CC_PRC_765,IT,32357.5,GBP,NO_DESCRIPTION,Posted,1.25,40446.875,TRUE
PH01,5100061077,JV161077X,03-01-2023,SA,150200,VND_GEN_5,CC_PRC_735,IT,36746.37,EUR,CapEx - Lab gear ref 93790,Posted,1.1,40421.007000000005,TRUE
IN03,5100009088,TR109088X,26-06-2019,SA,150300,VND_PROC_B,CC_IT_845,Procurement,3229885.84,INR,CapEx - Servers ref 59539,Posted,0.0125,40373.573000000004,TRUE
IN03,5100034629,TXN134629B,22-12-2022,AB,150100,VND_PROC_C,CC_SAL_636,Procurement,3220695.62,INR,CapEx - Servers ref 58757,Posted,0.0125,40258.695250000004,TRUE
IN03,5100066993,JV166993B,31-05-2022,AB,150300,VND_PROC_A,CC_SAL_951,Procurement,3219093.07,INR,CapEx - Servers ref 47064,Posted,0.0125,40238.663375000004,TRUE
PH01,5100010859,PM110859,21-11-2022,AB,150200,VND_PROC_B,CC_SAL_865,Procurement,32169.82,GBP,CapEx - Lab gear ref 18543,Posted,1.25,40212.275,TRUE
PH01,5100062159,TR162159X,08-12-2022,RV,150100,VND_PROC_A,CC_OPS_330,Procurement,32154.49,GBP,CapEx - Lab gear ref 48703,Pending,1.25,40193.1125,TRUE
SG04,5100044437,PJ144437A,28-09-2022,KA,620300,VND_GEN_4,CC_SAL_482,HR,54309.28,SGD,BlueWave Consulting inv#67728 - software license,Posted,0.74,40188.8672,TRUE
IN03,5100007359,PJ107359B,29-05-2023,KA,150100,VND_PROC_A,CC_OPS_221,Procurement,3211479.21,INR,CapEx - Vehicle ref 45729,Posted,0.0125,40143.490125000004,TRUE
PH01,5100012120,JV112120,12-09-2022,AB,150100,VND_GEN_5,CC_FIN_156,IT,32101.79,GBP,CapEx - Lab gear ref 54620,Posted,1.25,40127.2375,TRUE
PH01,5100069962,JV169962,07-04-2023,SA,150200,VND_GEN_3,CC_SAL_924,IT,36439.87,EUR,CapEx - Servers ref 52812,Posted,1.1,40083.857,TRUE
US02,5100011545,JV111545X,25-07-2023,KR,400200,VND_SALES_D,CC_IT_595,Sales,39884.56,USD,Invoice 8269 - Hospital Group A services,Posted,1,39884.56,TRUE
PH01,5100013556,PJ113556X,15-02-2023,AB,420500,VND_GEN_5,CC_SAL_299,Operations,36166.25,EUR,Invoice 3904 - ClinicPlus services,Posted,1.1,39782.875,TRUE
US02,5100034040,TR134040B,25-08-2021,KA,630400,VND_GEN_4,CC_FIN_536,Finance,39587.17,USD,Vertex Systems inv#82207 - software license,Posted,1,39587.17,TRUE
US02,5100019443,TXN119443,30-10-2023,AB,620300,VND_GEN_1,CC_SAL_513,HR,39571.33,USD,Orion Logistics inv#27565 - consulting,Posted,1,39571.33,TRUE
IN03,5100061491,TR161491,22-06-2022,SA,150100,VND_PROC_B,CC_SAL_747,Procurement,3163930.97,INR,CapEx - Servers ref 78783,Pending,0.0125,39549.13712500001,TRUE
IN03,5100037444,PJ137444,22-10-2021,KR,600100,VND_GEN_4,CC_FIN_981,Operations,3163299.49,INR,Vertex Systems inv#62875 - office supplies,Posted,0.0125,39541.24363,TRUE
SG04,5100028963,TR128963,25-01-2021,SA,150300,VND_PROC_A,CC_FIN_118,Procurement,53295.77,SGD,CapEx - MRI equipment ref 28441,Posted,0.74,39438.8698,TRUE
PH01,5100059195,JV159195,28-08-2023,KA,150300,VND_PROC_A,CC_PRC_594,Procurement,35839.18,EUR,CapEx - Servers ref 32330,Posted,1.1,39423.098000000005,TRUE
IN03,5100015721,TXN115721A,10-07-2020,SA,150200,VND_PROC_A,CC_IT_201,Procurement,3148812.76,INR,CapEx - Vehicle ref 74729,Posted,0.0125,39360.1595,TRUE
PH01,5100001183,JV101183,30-06-2023,KR,150300,VND_PROC_B,CC_FIN_725,Procurement,35779.29,EUR,CapEx - MRI equipment ref 74583,Pending,1.1,39357.219000000005,TRUE
US02,5100067269,JV167269,10-03-2020,KA,150300,VND_GEN_5,CC_OPS_307,IT,39344.52,USD,CapEx - Vehicle ref 93478,Posted,1,39344.52,TRUE
US02,5100065437,TR165437X,20-02-2023,SA,150300,VND_PROC_A,CC_SAL_839,Procurement,39321.45,USD,CapEx - Servers ref 56615,Pending,1,39321.45,TRUE
US02,5100068501,TR168501X,18-08-2021,SA,150300,VND_PROC_C,CC_OPS_700,Procurement,39272.21,USD,CapEx - Lab gear ref 5484,Posted,1,39272.21,TRUE
PH01,5100007267,TXN107267B,11-09-2020,AB,150100,VND_GEN_4,CC_IT_431,Operations,35691.52,EUR,CapEx - Vehicle ref 47039,Posted,1.1,39260.672,TRUE
IN03,5100056865,TR156865X,28-01-2019,SA,610200,VND_GEN_1,CC_PRC_189,IT,3139497.95,INR,Nova IT Services inv#49757 - office supplies,Posted,0.0125,39243.724375000005,TRUE
SG04,5100010653,TR110653B,08-05-2020,SA,600100,VND_GEN_5,CC_FIN_100,Operations,52875.74,SGD,Vertex Systems inv#37177 - training,Posted,0.74,39128.0476,TRUE
IN03,5100000005,TXN100005X,07-06-2022,AB,150100,VND_PROC_A,CC_FIN_489,Procurement,3127618.91,INR,CapEx - Lab gear ref 50907,Posted,0.0125,39095.23638,TRUE
PH01,5100045198,TXN145198A,03-06-2022,AB,150300,VND_PROC_C,CC_OPS_784,Procurement,31239.84,GBP,CapEx - Servers ref 18824,Reversed,1.25,39049.8,TRUE
US02,5100054379,JV154379B,23-09-2022,KR,620300,VND_PROC_A,CC_SAL_784,Procurement,39048.57,USD,Apex Solutions inv#48173 - software license,Posted,1,39048.57,TRUE
IN03,5100007262,TXN107262,31-03-2023,RV,150300,VND_PROC_C,CC_OPS_674,Procurement,3122494.04,INR,CapEx - Vehicle ref 9103,Posted,0.0125,39031.175500000005,TRUE
US02,5100027108,PM127108X,28-10-2020,RV,150200,VND_GEN_2,CC_PRC_637,Operations,39012.99,USD,CapEx - Lab gear ref 54426,Posted,1,39012.99,TRUE
IN03,5100004874,TXN104874,28-06-2023,AB,150300,VND_PROC_C,CC_OPS_527,Procurement,3118300.14,INR,CapEx - Vehicle ref 98432,Posted,0.0125,38978.75175,TRUE
IN03,5100063570,JV163570X,11-09-2020,SA,150200,VND_PROC_A,CC_PRC_133,Procurement,3108268.08,INR,CapEx - MRI equipment ref 5342,Posted,0.0125,38853.351,TRUE
PH01,5100044742,PJ144742A,14-03-2020,AB,150200,VND_GEN_3,CC_PRC_771,IT,35247.79,EUR,CapEx - MRI equipment ref 66457,Reversed,1.1,38772.569,TRUE
PH01,5100048605,PM148605B,24-09-2021,RV,630400,VND_GEN_2,CC_IT_758,IT,35240.42,EUR,BlueWave Consulting inv#20772 - training,Posted,1.1,38764.462,TRUE
IN03,5100030963,PM130963B,24-10-2019,AB,150200,VND_PROC_A,CC_OPS_672,Procurement,3098587.38,INR,CapEx - Vehicle ref 67815,Posted,0.0125,38732.34225,TRUE
PH01,5100062369,TR162369X,30-10-2020,SA,150300,VND_PROC_A,CC_FIN_481,Procurement,35204.07,EUR, CapEx - MRI equipment ref 46889,Posted,1.1,38724.477000000006,TRUE
US02,5100066758,TR166758A,20-04-2020,KA,150200,VND_GEN_3,CC_FIN_134,IT,38667.24,USD,CapEx - Lab gear ref 30525,Posted,1,38667.24,TRUE
IN03,5100008856,PJ108856X,18-12-2019,SA,150100,VND_GEN_3,CC_IT_289,IT,3091439.9,INR,CapEx - Vehicle ref 62835,Posted,0.0125,38642.99875,TRUE
IN03,5100069991,TXN169991,11-04-2019,SA,150300,VND_GEN_3,CC_OPS_605,IT,3088766.99,INR,CapEx - Vehicle ref 22598,Reversed,0.0125,38609.58738,TRUE
SG04,5100049355,TR149355B,15-04-2022,AB,630400,VND_GEN_5,CC_PRC_461,HR,52171.02,SGD,BlueWave Consulting inv#20027 - software license,Posted,0.74,38606.5548,TRUE
US02,5100068230,PJ168230B,01-11-2019,SA,150100,VND_PROC_C,CC_PRC_198,Procurement,38583.49,USD,CapEx - Lab gear ref 44373,Posted,1,38583.49,TRUE
SG04,5100066677,TR166677,28-11-2022,KR,600100,VND_GEN_4,CC_PRC_250,HR,52084.73,SGD,Apex Solutions inv#88828 - training,Reversed,0.74,38542.7002,TRUE
PH01,5100011589,TR111589,03-05-2021,AB,150300,VND_PROC_A,CC_OPS_522,Procurement,34961.85,EUR,CapEx - Lab gear ref 12581,Posted,1.1,38458.035,TRUE
IN03,5100007735,PJ107735B,18-06-2021,SA,150200,VND_PROC_A,CC_IT_774,Procurement,3073971.57,INR, CapEx - Vehicle ref 22336,Posted,0.0125,38424.64463,TRUE
US02,5100069767,PJ169767B,28-12-2019,SA,150300,VND_PROC_C,CC_IT_896,Procurement,38411.69,USD,CapEx - Vehicle ref 37567,Posted,1,38411.69,TRUE
PH01,5100057196,TR157196B,02-04-2021,AB,150100,VND_PROC_B,CC_OPS_204,Procurement,30693.74,GBP,CapEx - Vehicle ref 93426,Posted,1.25,38367.175,TRUE
PH01,5100067300,TR167300A,26-12-2019,RV,150300,VND_PROC_A,CC_OPS_360,Procurement,34879.01,EUR,CapEx - MRI equipment ref 19567,Posted,1.1,38366.91100000001,TRUE
PH01,5100017257,PJ117257,28-01-2023,SA,150100,VND_PROC_B,CC_FIN_387,Procurement,34864.18,EUR,CapEx - MRI equipment ref 11303,Posted,1.1,38350.598000000005,TRUE
IN03,5100052544,JV152544B,17-09-2019,SA,150100,VND_GEN_4,CC_IT_830,IT,3067301.68,INR,CapEx - Lab gear ref 96143,Posted,0.0125,38341.271,TRUE
US02,5100069904,PM169904X,26-02-2019,AB,150200,VND_PROC_A,CC_FIN_809,Procurement,38336.97,USD,CapEx - Servers ref 23186,Posted,1,38336.97,TRUE
